item_id,order_id,item_name,quantity,item_price,special_instructions
1810,600,CAESAR SALAD,1,23.05,
1811,600,  Pad Thai  ,3,,Despite generation administration south.
1812,600,Margherita Pizza  ,2,29.99,
1813,600,BURGER DELUXE,0,$9.99,
1814,600,chicken tacos  ,-1,$27.55,Ability one leg increase Democrat keep individual.
1815,601,bbq ribs,1,5.1,Always worry institution.
1816,602,BBQ  Ribs,1,,Gas system floor worry your position.
1817,602,Chocolate Lava Cake,3,5.25,
1818,602,Caesar Salad,-1,10.23,
1819,603,FRENCH FRIES,1,21.18,
1820,604,Chicken Tacos,1,15.71,Green difference degree always together.
1821,605,chicken tacos  ,0,14.72,
1822,605,BBQ Ribs,3,20.79,Write impact get city.
1823,606,french fries,1,$11.21,
1824,607,FRENCH FRIES,-1,22.1,
1825,607,BURGER DELUXE,1,$25.49,
1826,607,chicken tacos  ,1,5.15,Need five history phone offer different figure.
1827,608,french fries,-1,$20.08,
1828,608,Margherita Pizza  ,1,26.97,
1829,608,  Sushi Roll,1,,Drive suddenly oil happy set he turn.
1830,608,BBQ  Ribs,1,$6.98,
1831,608,Chicken  Tacos,1,24.48,Face strong run quality magazine.
1832,609,chocolate lava cake,1,27.03,
1833,609,Chicken  Tacos,1,10.34,
1834,609,caesar salad,1,,
1835,609,CAESAR SALAD,1,18.7,
1836,609,Burger Deluxe,1,9.57,
1837,610,sushi roll,-1,,
1838,610,Chocolate Lava Cake,2,27.2,She especially option call west claim.
1839,610,french fries,1,23.0,
1840,611,Chicken  Tacos,1,24.34,
1841,612,caesar salad,1,,Them strong executive behavior adult.
1842,612,  burger deluxe,3,6.71,
1843,612,chocolate lava cake,1,,
1844,612,FRENCH FRIES,-1,,
1845,612,PAD THAI,3,$28.22,
1846,613,Margherita Pizza  ,-1,,Alone five when billion account actually.
1847,614,FRENCH FRIES,1,27.77,
1848,614,BBQ  Ribs,1,18.35,Either along they.
1849,615,sushi roll,1,28.55,
1850,615,Pad Thai,-1,25.7,No purpose with nearly six agent.
1851,615,Chicken  Tacos,2,,
1852,615,sushi roll,1,26.25,
1853,615,Caesar Salad,-1,$10.0,
1854,616,BBQ Ribs,1,,Game wall despite its board.
1855,616,French Fries,1,27.65,
1856,616,chocolate lava cake,3,,
1857,616,  burger deluxe,1,,
1858,617,French Fries,1,8.3,
1859,617,  Veggie Bowl  ,3,$6.31,
1860,617,BBQ  Ribs,1,,Year high himself value window even.
1861,617,Margherita Pizza  ,1,,Agreement begin always data much fish.
1862,618,BBQ  Ribs,1,28.6,Field economic citizen from base agreement.
1863,618,Chicken Tacos,1,24.93,
1864,618,CAESAR SALAD,3,$11.82,
1865,619,Chocolate Lava Cake,3,7.23,Thousand perform candidate hot skin eye.
1866,619,Chocolate Lava Cake,2,7.68,
1867,620,  Veggie Bowl  ,3,,
1868,620,Margherita Pizza  ,2,,
1869,620,Chicken Tacos,1,$27.23,
1870,621,chicken tacos  ,0,,
1871,621,BBQ Ribs,-1,22.63,Happen decade administration.
1872,621,Pad Thai,1,16.57,
1873,622,BURGER DELUXE,1,$24.04,Nor cause age seven public.
1874,623,margherita pizza,1,23.01,
1875,623,  Pad Thai  ,0,$8.06,Work national stay spring.
1876,623,margherita pizza,1,,Though enter popular significant receive claim others.
1877,624,BURGER DELUXE,-1,,Own computer book off source.
1878,624,  burger deluxe,-1,16.67,
1879,624,french fries,1,,
1880,624,caesar salad,-1,20.07,Market relate inside would half more.
1881,625,  burger deluxe,1,$19.77,Much beyond newspaper manager visit by test.
1882,625,Veggie Bowl,2,27.3,Shake food heavy indicate itself.
1883,625,Sushi Roll,-1,$7.64,
1884,625,  Margherita Pizza,1,12.88,
1885,625,BBQ  Ribs,1,$26.91,Line animal site court.
1886,626,BURGER DELUXE,0,,
1887,626,BBQ  Ribs,1,14.73,
1888,626,French Fries,0,13.78,
1889,626,BBQ  Ribs,2,,Guy whether none upon probably lose.
1890,627,sushi roll,0,,None subject money even.
1891,627,  Pad Thai  ,1,$28.39,
1892,628,VEGGIE BOWL,3,17.14,
1893,628,bbq ribs,0,19.69,Song at at record open anyone edge.
1894,628,  burger deluxe,1,$29.65,Since meet most operation step meet ten.
1895,628,Veggie Bowl,0,13.76,
1896,628,  burger deluxe,1,$28.34,
1897,629,sushi roll,1,,Really dog conference foot character one key.
1898,629,  Sushi Roll,0,$11.17,
1899,629,Pad Thai,1,5.77,
1900,629,Burger Deluxe,1,$21.05,Start rest anyone western.
1901,630,Margherita Pizza  ,2,18.9,
1902,630,bbq ribs,3,$23.99,
1903,630,Sushi Roll,1,18.19,
1904,631,chicken tacos  ,-1,$15.59,Meeting prevent develop know begin rich.
1905,631,french fries,1,16.48,Draw technology interesting so key deep.
1906,631,Veggie Bowl,1,28.63,Purpose media teach mother worker.
1907,631,VEGGIE BOWL,1,$17.81,Never consumer defense program.
1908,631,PAD THAI,1,$25.19,Use ability forward operation.
1909,632,Burger Deluxe,-1,$11.79,
1910,632,VEGGIE BOWL,2,22.82,
1911,632,  burger deluxe,1,$23.6,
1912,633,chocolate lava cake,1,$19.59,
1913,633,Burger Deluxe,-1,26.42,
1914,633,Pad Thai,3,,
1915,633,FRENCH FRIES,0,$19.86,Experience develop arm explain hard mean.
1916,634,french fries,2,7.47,
1917,634,Margherita Pizza  ,1,$17.42,General chance sure hundred.
1918,635,BBQ  Ribs,1,$4.7,
1919,636,Veggie Bowl,1,25.39,Industry late television miss town your.
1920,636,PAD THAI,1,$16.6,
1921,636,CAESAR SALAD,1,27.79,
1922,636,Chocolate Lava Cake,1,19.18,Sell article machine information add idea address establish.
1923,636,  Veggie Bowl  ,1,29.1,
1924,637,  Margherita Pizza,3,,
1925,637,Veggie Bowl,1,$11.71,
1926,638,caesar salad,1,12.39,
1927,638,CAESAR SALAD,1,4.37,
1928,639,BBQ  Ribs,1,,
1929,639,Burger Deluxe,1,20.46,
1930,639,  Veggie Bowl  ,1,,
1931,640,French Fries,2,27.86,
1932,640,chicken tacos  ,1,$8.86,
1933,640,Burger Deluxe,1,12.08,Wall none cost take three.
1934,640,bbq ribs,0,15.64,Citizen player local enter worry somebody.
1935,641,CAESAR SALAD,0,$18.55,
1936,641,french fries,0,4.79,Light whole imagine draw keep catch political.
1937,641,PAD THAI,3,,
1938,641,Margherita Pizza  ,2,,
1939,641,margherita pizza,-1,,
1940,642,chocolate lava cake,0,8.78,
1941,642,Chocolate Lava Cake,-1,5.13,
1942,642,  burger deluxe,0,22.55,
1943,642,  Sushi Roll,1,14.62,
1944,642,bbq ribs,0,,
1945,643,Veggie Bowl,2,,Blood everything two blue human future accept.
1946,644,bbq ribs,-1,,Campaign century clearly democratic risk first.
1947,644,Chicken  Tacos,1,$9.52,
1948,644,Pad Thai,-1,$28.74,
1949,644,FRENCH FRIES,3,12.82,
1950,644,BBQ  Ribs,-1,,
1951,645,BURGER DELUXE,1,$12.68,
1952,645,Burger Deluxe,-1,6.45,
1953,645,PAD THAI,1,,Stock visit magazine law.
1954,645,FRENCH FRIES,-1,6.07,
1955,646,  Margherita Pizza,-1,19.18,Issue per situation wall.
1956,647,Veggie Bowl,1,8.13,
1957,648,  burger deluxe,1,25.31,Recently design financial culture.
1958,649,CAESAR SALAD,1,$25.24,
1959,650,sushi roll,-1,$10.82,
1960,650,  burger deluxe,3,,
1961,651,Veggie Bowl,1,,
1962,651,  Pad Thai  ,1,4.48,
1963,652,Sushi Roll,1,6.25,
1964,652,bbq ribs,0,23.55,
1965,652,BBQ Ribs,1,11.67,
1966,653,Chocolate Lava Cake,2,26.18,Meeting account friend reduce number.
1967,653,BBQ Ribs,-1,$29.44,Imagine in strategy his.
1968,654,  Pad Thai  ,1,25.74,Reflect keep beautiful.
1969,655,  Veggie Bowl  ,1,23.55,
1970,655,PAD THAI,1,,Here program former available.
1971,655,  Margherita Pizza,1,4.31,Analysis for increase benefit.
1972,655,VEGGIE BOWL,0,14.35,
1973,656,  burger deluxe,1,,
1974,657,margherita pizza,1,23.78,
1975,657,caesar salad,1,,
1976,657,BBQ  Ribs,-1,$27.19,
1977,657,sushi roll,3,28.84,
1978,657,VEGGIE BOWL,1,28.87,
1979,658,Caesar Salad,2,25.75,
1980,658,PAD THAI,1,,
1981,658,bbq ribs,1,5.62,
1982,658,VEGGIE BOWL,-1,6.64,
1983,659,FRENCH FRIES,-1,16.58,
1984,659,  Sushi Roll,2,,
1985,660,  Sushi Roll,-1,9.84,
1986,661,Chicken Tacos,3,5.67,
1987,661,Margherita Pizza  ,2,18.86,
1988,662,  burger deluxe,0,5.35,Page build mother college order significant.
1989,662,BBQ  Ribs,2,5.97,
1990,662,Sushi Roll,2,19.28,
1991,662,chocolate lava cake,0,$23.58,
1992,663,Pad Thai,0,,Lead must prove.
1993,663,VEGGIE BOWL,2,,Add together see.
1994,663,Sushi Roll,1,$27.11,
1995,663,sushi roll,1,$23.23,
1996,663,BBQ  Ribs,3,$12.03,In class read wear surface.
1997,664,FRENCH FRIES,2,15.98,Week statement star him big design performance.
1998,664,Burger Deluxe,0,22.09,
1999,664,BBQ Ribs,0,$18.21,Miss carry its there day message whom game.
2000,664,chocolate lava cake,0,,
2001,665,  Sushi Roll,2,24.51,
2002,665,PAD THAI,-1,20.42,
2003,665,  Pad Thai  ,1,$20.85,Small suddenly may.
2004,666,PAD THAI,2,26.67,Laugh between method.
2005,666,BBQ  Ribs,-1,,Education stand movement pull material.
2006,667,Chicken Tacos,2,22.53,
2007,667,CAESAR SALAD,-1,20.98,
2008,667,Burger Deluxe,-1,9.43,
2009,667,bbq ribs,2,9.04,
2010,667,french fries,2,$7.22,
2011,668,BURGER DELUXE,1,15.52,
2012,668,french fries,1,29.21,
2013,669,  Pad Thai  ,3,,
2014,669,BBQ  Ribs,1,15.94,
2015,670,  Sushi Roll,1,,
2016,670,Chocolate Lava Cake,0,,Administration section election.
2017,671,CAESAR SALAD,1,,
2018,671,caesar salad,1,$6.41,Soldier often yes indeed.
2019,671,sushi roll,-1,$19.03,
2020,671,CAESAR SALAD,2,5.12,
2021,671,CAESAR SALAD,-1,$22.08,Gun middle other black whose help.
2022,672,Caesar Salad,3,$16.86,
2023,672,BURGER DELUXE,1,$22.33,
2024,673,Margherita Pizza  ,1,10.29,
2025,673,  Sushi Roll,3,23.54,Until must carry anything outside why.
2026,673,chocolate lava cake,1,,
2027,673,Sushi Roll,0,10.17,
2028,674,chicken tacos  ,1,,
2029,675,Margherita Pizza  ,1,20.36,Full three speech than senior.
2030,675,  Sushi Roll,0,$24.31,
2031,675,Margherita Pizza  ,-1,$20.18,Loss interview project protect.
2032,675,BBQ  Ribs,0,15.72,Behavior here brother both science return pick.
2033,675,Chocolate Lava Cake,3,8.52,
2034,676,Pad Thai,3,19.23,
2035,676,CAESAR SALAD,0,$9.99,
2036,676,caesar salad,1,5.99,Painting culture ask eat daughter effort.
2037,676,  Veggie Bowl  ,2,15.48,
2038,676,Chicken  Tacos,1,18.48,
2039,677,VEGGIE BOWL,0,20.35,
2040,677,Chicken  Tacos,1,,
2041,677,Burger Deluxe,-1,,
2042,677,  burger deluxe,1,,
2043,677,PAD THAI,1,11.81,
2044,678,Pad Thai,1,$21.52,Simple conference evening trouble war myself recognize.
2045,678,Caesar Salad,3,$20.89,
2046,679,margherita pizza,0,,
2047,679,Veggie Bowl,3,7.45,White visit record.
2048,679,  Margherita Pizza,2,29.61,
2049,680,BBQ Ribs,2,,
2050,680,margherita pizza,3,,Use chair local may society use.
2051,680,chocolate lava cake,-1,,Full two culture clearly world school not.
2052,680,BBQ Ribs,3,,
2053,681,  Pad Thai  ,1,28.81,Financial network four PM his table.
2054,681,CAESAR SALAD,2,$22.73,
2055,682,bbq ribs,1,,
2056,682,PAD THAI,-1,$16.28,North evening house account plan order pretty.
2057,682,Chicken Tacos,3,7.39,Program total trip.
2058,683,bbq ribs,3,,
2059,684,  Sushi Roll,2,$8.17,
2060,684,french fries,-1,$19.14,
2061,685,margherita pizza,1,14.85,Other run anything year thank culture something.
2062,685,FRENCH FRIES,3,7.16,
2063,686,Pad Thai,1,13.17,
2064,686,BBQ  Ribs,1,8.25,
2065,686,BURGER DELUXE,1,,
2066,687,PAD THAI,1,28.59,
2067,687,FRENCH FRIES,3,19.0,
2068,688,Chocolate Lava Cake,3,$14.95,
2069,689,BBQ  Ribs,1,,
2070,689,  Veggie Bowl  ,3,$29.2,Have measure art energy marriage.
2071,689,bbq ribs,3,6.84,
2072,689,margherita pizza,1,,
2073,690,Burger Deluxe,1,7.93,Choose top kitchen rock state whether teacher question.
2074,690,  Margherita Pizza,2,,
2075,690,CAESAR SALAD,0,$22.3,
2076,690,bbq ribs,2,,
2077,691,BBQ Ribs,3,21.72,Us scene civil shoulder appear character different service.
2078,692,Sushi Roll,1,7.93,Six beyond international.
2079,692,Pad Thai,1,$22.19,
2080,692,Chicken  Tacos,1,,Everything fund remain according window century wish box.
2081,692,sushi roll,1,,
2082,693,  burger deluxe,1,,
2083,693,Chicken Tacos,2,11.62,
2084,693,french fries,3,24.76,
2085,694,bbq ribs,3,$27.55,Sound improve late sport per improve.
2086,694,FRENCH FRIES,-1,$13.64,
2087,694,PAD THAI,1,10.62,This beautiful hold thus billion score owner.
2088,694,Burger Deluxe,1,,
2089,695,french fries,1,,
2090,695,margherita pizza,-1,$13.81,
2091,695,CAESAR SALAD,1,28.84,
2092,695,Veggie Bowl,1,$7.12,
2093,695,french fries,0,18.92,
2094,696,  Veggie Bowl  ,2,$11.78,
2095,697,Chicken Tacos,1,24.81,Benefit interesting attack able no film mind former.
2096,697,Sushi Roll,1,21.89,
2097,697,Chocolate Lava Cake,1,$19.25,
2098,697,French Fries,-1,9.98,Today increase forward simply nature.
2099,697,  burger deluxe,1,26.47,
2100,698,Caesar Salad,1,,
2101,698,sushi roll,-1,$21.89,
2102,698,BURGER DELUXE,3,19.28,
2103,698,CAESAR SALAD,1,7.99,Good building activity about camera.
2104,699,Veggie Bowl,-1,,
2105,699,  Pad Thai  ,3,,
2106,699,  Margherita Pizza,2,$11.41,There wind unit simple.
2107,699,sushi roll,3,,
2108,699,Sushi Roll,-1,22.67,
2109,700,french fries,1,19.21,
2110,700,BBQ  Ribs,1,$23.92,
2111,701,FRENCH FRIES,-1,,
2112,701,  Margherita Pizza,1,,
2113,701,PAD THAI,1,,
2114,701,bbq ribs,1,,Sometimes hotel write.
2115,701,bbq ribs,1,12.66,
2116,702,Chocolate Lava Cake,-1,9.21,
2117,702,  Margherita Pizza,1,8.65,
2118,702,CAESAR SALAD,1,21.81,
2119,702,BBQ  Ribs,0,$28.65,
2120,702,caesar salad,1,,
2121,703,  Margherita Pizza,1,$15.49,
2122,703,CAESAR SALAD,1,,
2123,703,margherita pizza,2,16.78,
2124,703,Burger Deluxe,1,26.65,
2125,703,French Fries,1,29.12,
2126,704,VEGGIE BOWL,-1,20.04,Station whether professor source value kid hot table.
2127,704,CAESAR SALAD,1,23.68,
2128,704,  Margherita Pizza,0,,
2129,704,chicken tacos  ,-1,,
2130,704,sushi roll,2,19.4,Upon education serve cold speech beautiful.
2131,705,Chicken  Tacos,0,12.08,Capital possible leave.
2132,705,Pad Thai,3,$28.8,
2133,705,Pad Thai,1,,Difference something material memory.
2134,706,PAD THAI,1,29.85,How price top head animal.
2135,706,Burger Deluxe,1,28.63,
2136,707,Veggie Bowl,1,,
2137,707,chocolate lava cake,1,5.0,
2138,707,Chocolate Lava Cake,1,12.85,Budget smile bad then story accept turn.
2139,707,Sushi Roll,0,$11.08,Finally much television look deep capital glass.
2140,707,Caesar Salad,1,$20.85,
2141,708,  Margherita Pizza,1,11.19,
2142,709,Chocolate Lava Cake,1,24.49,
2143,709,French Fries,2,12.26,
2144,709,BURGER DELUXE,3,$12.32,Black receive dinner point add moment.
2145,709,Sushi Roll,-1,17.71,
2146,710,CAESAR SALAD,1,26.2,
2147,710,sushi roll,1,$18.77,
2148,710,chicken tacos  ,1,$18.07,
2149,710,margherita pizza,-1,18.1,
2150,711,Chocolate Lava Cake,2,,
2151,711,Veggie Bowl,1,14.32,
2152,712,Margherita Pizza  ,1,$18.76,What direction able hard candidate despite.
2153,712,Chicken  Tacos,-1,$17.59,Or change assume read quite if.
2154,712,Veggie Bowl,1,28.23,
2155,712,Veggie Bowl,1,10.65,Time pressure tree argue.
2156,712,caesar salad,-1,15.12,
2157,713,chicken tacos  ,1,13.18,Off pull continue listen all.
2158,713,french fries,3,16.54,Only for space ok but.
2159,713,CAESAR SALAD,0,$4.23,
2160,713,Pad Thai,-1,$27.19,
2161,713,  Pad Thai  ,0,22.38,
2162,714,PAD THAI,1,26.81,
2163,714,chicken tacos  ,1,13.37,
2164,714,sushi roll,1,10.3,
2165,714,FRENCH FRIES,-1,$18.23,
2166,715,sushi roll,3,9.08,Risk note power across leader.
2167,715,Burger Deluxe,3,27.99,
2168,715,CAESAR SALAD,0,24.99,
2169,715,  Margherita Pizza,-1,,Eye same style matter prove.
2170,715,french fries,1,,
2171,716,Margherita Pizza  ,2,18.58,
2172,716,  Pad Thai  ,1,24.28,
2173,717,Margherita Pizza  ,1,,Sense score forward subject.
2174,718,  Sushi Roll,2,14.94,
2175,718,Sushi Roll,0,$10.31,
2176,718,caesar salad,0,14.62,
2177,719,VEGGIE BOWL,0,25.98,
2178,720,French Fries,-1,,
2179,720,  Veggie Bowl  ,0,,Heart seat mention upon.
2180,720,Burger Deluxe,1,,Feeling worker pressure race trouble environment whole.
2181,721,margherita pizza,1,,
2182,721,Pad Thai,1,$27.24,
2183,721,FRENCH FRIES,0,25.3,
2184,721,  Pad Thai  ,1,18.14,
2185,722,sushi roll,1,,
2186,722,BBQ  Ribs,-1,,
2187,722,  Margherita Pizza,1,22.88,Prove industry as minute.
2188,723,Sushi Roll,2,26.71,
2189,723,Margherita Pizza  ,2,,Member model ten degree wife wind.
2190,724,sushi roll,0,,
2191,724,bbq ribs,1,$29.22,
2192,724,french fries,1,17.08,
2193,725,Chicken Tacos,3,$24.61,
2194,726,Sushi Roll,1,,
2195,727,Chicken Tacos,0,16.68,
2196,728,Margherita Pizza  ,0,23.12,There religious type feel beyond summer.
2197,729,margherita pizza,3,4.08,Nature tough myself production event fish.
2198,730,  Pad Thai  ,1,,Both foot including.
2199,730,French Fries,1,21.9,Mr mission east toward produce.
2200,730,Chocolate Lava Cake,1,$18.01,
2201,730,chicken tacos  ,0,24.18,
2202,730,Chicken  Tacos,1,,
2203,731,CAESAR SALAD,0,$21.58,
2204,731,caesar salad,0,4.97,Speech interview that dream.
2205,731,BBQ Ribs,0,10.03,Huge expert agree.
2206,732,  Veggie Bowl  ,1,,Everybody born threat including.
2207,732,Sushi Roll,0,6.7,Staff hour their above image guess group improve.
2208,732,chicken tacos  ,2,$8.94,Suggest half data realize want hand.
2209,733,Burger Deluxe,1,,
2210,733,sushi roll,2,,Certainly speech Mr tough sing.
2211,734,VEGGIE BOWL,1,27.66,
2212,734,Margherita Pizza  ,3,29.49,
2213,734,BURGER DELUXE,3,$4.16,
2214,735,Sushi Roll,1,28.33,Feeling PM happen value.
2215,735,Chicken Tacos,2,17.5,Number late without expert hundred.
2216,735,Caesar Salad,3,16.86,
2217,735,sushi roll,2,10.62,Hear citizen same behavior character.
2218,736,Veggie Bowl,2,$8.65,Seven official spend draw Congress.
2219,736,Chocolate Lava Cake,3,,Tree scene themselves.
2220,736,Burger Deluxe,0,5.26,Recently still woman seat program film sense.
2221,736,BBQ Ribs,0,$9.61,
2222,737,  Margherita Pizza,1,21.33,
2223,738,Margherita Pizza  ,0,9.91,
2224,738,Chocolate Lava Cake,-1,9.31,
2225,739,  Margherita Pizza,0,,
2226,739,Margherita Pizza  ,0,26.25,Interest light it skin lot church.
2227,739,sushi roll,0,4.24,
2228,739,chicken tacos  ,1,$5.61,
2229,739,BBQ  Ribs,3,$28.4,
2230,740,  Pad Thai  ,1,,
2231,740,Chicken Tacos,3,$25.76,
2232,741,margherita pizza,-1,10.64,
2233,741,BBQ Ribs,2,19.32,
2234,742,BURGER DELUXE,3,27.4,
2235,742,Burger Deluxe,3,$8.64,
2236,742,  Sushi Roll,1,9.09,
2237,742,VEGGIE BOWL,1,9.16,
2238,743,  Pad Thai  ,-1,12.21,
2239,743,Margherita Pizza  ,3,,
2240,743,Chocolate Lava Cake,0,18.31,Itself tend early movement car thousand.
2241,743,  Pad Thai  ,2,22.04,Relate throw agency understand course response heart bit.
2242,744,FRENCH FRIES,-1,5.09,Business per admit within sit.
2243,744,Pad Thai,1,17.96,
2244,744,Margherita Pizza  ,1,$26.27,
2245,744,  Veggie Bowl  ,-1,$10.08,
2246,744,Margherita Pizza  ,3,$26.93,Kitchen himself case eye nation.
2247,745,caesar salad,1,12.92,
2248,745,  burger deluxe,1,21.94,
2249,745,  burger deluxe,1,19.4,
2250,746,Caesar Salad,1,,Seat structure the share get throughout sort rest.
2251,746,CAESAR SALAD,3,,
2252,746,Caesar Salad,-1,,
2253,746,chicken tacos  ,1,28.05,Must drug cultural tough open and college.
2254,746,  Margherita Pizza,1,22.93,Though pull back girl.
2255,747,Chicken  Tacos,1,,Society cultural answer who music fund.
2256,747,CAESAR SALAD,2,$26.24,
2257,748,  Margherita Pizza,0,22.98,Over attack behind.
2258,748,FRENCH FRIES,-1,$27.6,
2259,748,Chocolate Lava Cake,1,14.96,
2260,748,FRENCH FRIES,-1,,
2261,748,French Fries,1,,
2262,749,chocolate lava cake,-1,,
2263,749,  burger deluxe,1,29.2,
2264,749,Chicken Tacos,0,23.66,
2265,750,Margherita Pizza  ,3,,Yes necessary stay they course detail.
2266,750,BBQ Ribs,1,5.58,
2267,750,French Fries,-1,,
2268,750,BBQ Ribs,-1,,Specific type place specific.
2269,751,CAESAR SALAD,0,24.61,
2270,751,  Pad Thai  ,0,,
2271,751,Chicken  Tacos,1,$29.84,
2272,751,sushi roll,0,25.85,
2273,751,chocolate lava cake,3,6.75,
2274,752,Margherita Pizza  ,1,,
2275,752,chicken tacos  ,-1,,
2276,752,Caesar Salad,0,14.45,
2277,752,  Pad Thai  ,1,$12.6,
2278,752,chocolate lava cake,1,$18.38,Economic whose rule since.
2279,753,  Veggie Bowl  ,3,$19.7,
2280,753,  Pad Thai  ,1,5.84,
2281,753,Burger Deluxe,0,$19.51,
2282,753,Chicken  Tacos,1,$16.12,
2283,753,Chocolate Lava Cake,-1,$17.42,Firm training player huge across behind.
2284,754,  Veggie Bowl  ,1,$6.41,
2285,754,Margherita Pizza  ,2,10.75,
2286,754,  burger deluxe,2,23.25,Always billion and voice.
2287,755,CAESAR SALAD,0,26.49,
2288,755,sushi roll,2,$17.62,Peace five just impact choice buy song.
2289,756,  Margherita Pizza,-1,15.29,
2290,756,margherita pizza,1,4.23,
2291,756,BBQ  Ribs,1,$21.47,
2292,757,chicken tacos  ,1,$22.87,
2293,757,VEGGIE BOWL,-1,$25.86,
2294,757,chocolate lava cake,0,$26.74,
2295,757,Caesar Salad,0,26.39,
2296,758,CAESAR SALAD,1,$25.31,
2297,758,Veggie Bowl,1,26.48,Relate product everyone share.
2298,758,PAD THAI,-1,$23.52,
2299,758,caesar salad,3,9.06,
2300,759,sushi roll,3,11.43,
2301,759,BBQ Ribs,-1,$17.93,
2302,759,Sushi Roll,0,$18.72,Policy explain generation knowledge sport attack chance.
2303,760,CAESAR SALAD,1,$25.25,Run measure she matter actually miss second.
2304,760,Pad Thai,1,13.28,Sense four fear step south speech.
2305,760,  Pad Thai  ,3,$4.16,
2306,761,Sushi Roll,1,$4.92,
2307,761,french fries,2,$18.07,
2308,761,Sushi Roll,0,16.0,
2309,762,CAESAR SALAD,1,22.93,Police Mrs under.
2310,762,Veggie Bowl,1,$21.98,Many firm above order remain must attention.
2311,762,chicken tacos  ,-1,$20.42,
2312,762,french fries,0,$29.56,
2313,763,bbq ribs,1,20.97,
2314,763,margherita pizza,1,13.24,
2315,763,Chocolate Lava Cake,-1,,
2316,764,margherita pizza,0,13.32,
2317,764,Burger Deluxe,1,$12.21,
2318,764,Pad Thai,-1,14.66,
2319,764,Burger Deluxe,1,4.29,
2320,764,Burger Deluxe,-1,$13.6,Especially national role admit attack.
2321,765,PAD THAI,2,24.61,
2322,765,BURGER DELUXE,2,$28.02,
2323,765,  Pad Thai  ,0,10.73,
2324,766,  Veggie Bowl  ,1,7.93,
2325,766,Chocolate Lava Cake,3,,Operation work continue type.
2326,766,margherita pizza,0,,Data word picture dream most.
2327,766,BBQ  Ribs,3,7.52,Down by against.
2328,766,  Sushi Roll,-1,14.23,
2329,767,chocolate lava cake,1,21.08,Standard tough message structure who ball.
2330,767,Burger Deluxe,2,,
2331,767,Chicken  Tacos,2,$28.28,
2332,767,Sushi Roll,0,$10.11,
2333,768,Chicken  Tacos,1,,
2334,768,chicken tacos  ,0,25.24,
2335,768,VEGGIE BOWL,3,,
2336,769,  Veggie Bowl  ,1,$4.84,
2337,769,French Fries,1,24.59,
2338,769,VEGGIE BOWL,1,$5.42,
2339,769,Chocolate Lava Cake,2,,
2340,770,chocolate lava cake,0,$10.76,
2341,770,Pad Thai,0,27.38,
2342,771,Chicken  Tacos,-1,7.93,
2343,771,Chicken Tacos,0,13.22,
2344,771,VEGGIE BOWL,0,14.76,Include single serve quite site station.
2345,772,sushi roll,3,15.33,Since not fill chair effect note.
2346,772,BBQ  Ribs,0,4.4,Peace voice fast make number radio.
2347,772,BBQ  Ribs,0,13.41,
2348,772,  burger deluxe,2,$11.96,
2349,773,Pad Thai,-1,27.45,
2350,773,BBQ Ribs,0,,Player court outside executive decade chair bed.
2351,773,chicken tacos  ,-1,,
2352,773,Chocolate Lava Cake,-1,23.99,
2353,774,  Margherita Pizza,1,,
2354,774,Chicken  Tacos,3,,
2355,775,CAESAR SALAD,1,$12.09,
2356,776,BBQ Ribs,1,,
2357,776,Margherita Pizza  ,-1,$9.94,
2358,776,Burger Deluxe,1,4.75,
2359,776,Chicken  Tacos,2,16.6,Audience value interesting consider house story.
2360,777,Sushi Roll,2,$14.48,
2361,777,BBQ  Ribs,1,,
2362,777,caesar salad,3,21.35,
2363,777,Chocolate Lava Cake,-1,25.93,Possible popular know purpose.
2364,777,BBQ  Ribs,3,7.19,Whom term today paper.
2365,778,FRENCH FRIES,1,$24.55,
2366,778,CAESAR SALAD,0,$29.09,
2367,778,chicken tacos  ,1,11.56,Economic deep behavior this.
2368,778,French Fries,1,$21.2,
2369,779,bbq ribs,2,,Bill the use thing key social while.
2370,779,margherita pizza,1,21.87,
2371,780,french fries,1,29.27,
2372,780,french fries,1,17.42,
2373,781,Caesar Salad,0,20.35,
2374,781,chocolate lava cake,2,,Cut per admit data.
2375,781,Sushi Roll,1,,
2376,781,Burger Deluxe,2,8.46,Positive miss we nothing.
2377,782,  Pad Thai  ,1,5.71,Often still anyone group.
2378,782,Burger Deluxe,-1,7.79,Health note meet safe night product tough.
2379,782,Caesar Salad,1,20.55,
2380,782,BBQ  Ribs,3,8.2,
2381,783,Burger Deluxe,2,8.35,
2382,783,Burger Deluxe,3,$17.73,
2383,783,Veggie Bowl,0,$20.15,
2384,783,  burger deluxe,2,27.62,
2385,784,Caesar Salad,2,10.65,Difficult according team low.
2386,784,Margherita Pizza  ,1,$13.52,
2387,784,Margherita Pizza  ,3,24.55,
2388,785,sushi roll,0,,
2389,785,Pad Thai,-1,$29.02,
2390,785,  Veggie Bowl  ,1,,
2391,785,  Veggie Bowl  ,-1,$23.53,
2392,786,CAESAR SALAD,1,,Benefit buy oil pull.
2393,786,FRENCH FRIES,1,10.03,
2394,786,Chicken Tacos,2,,
2395,786,chicken tacos  ,-1,24.41,
2396,786,PAD THAI,1,21.17,
2397,787,  Sushi Roll,1,$7.85,Glass them finish end mind item fly.
2398,787,French Fries,0,25.72,Surface ask mind little before your.
2399,787,  Veggie Bowl  ,3,5.22,
